"activity_label" "subject_id" "variable" "avg"
"2201" "WALKING" 28 "tBodyGyroJerkMag-mean()" -0.546248758518519
"2202" "WALKING" 28 "tBodyGyroJerkMag-std()" -0.579861194259259
"2203" "WALKING" 28 "tBodyGyroMag-mean()" -0.310775945814815
"2204" "WALKING" 28 "tBodyGyroMag-std()" -0.460511661296296
"2205" "WALKING" 28 "tGravityAcc-mean()-X" 0.942930275555556
"2206" "WALKING" 28 "tGravityAcc-mean()-Y" -0.229316151481481
"2207" "WALKING" 28 "tGravityAcc-mean()-Z" -0.125912861222222
"2208" "WALKING" 28 "tGravityAcc-std()-X" -0.976693902592593
"2209" "WALKING" 28 "tGravityAcc-std()-Y" -0.968780859814815
"2210" "WALKING" 28 "tGravityAcc-std()-Z" -0.944225031851852
"2211" "WALKING" 28 "tGravityAccMag-mean()" -0.1806660203
"2212" "WALKING" 28 "tGravityAccMag-std()" -0.39269402
"2213" "WALKING" 29 "fBodyAcc-mean()-X" -0.135819505761321
"2214" "WALKING" 29 "fBodyAcc-mean()-Y" -0.0349642325433962
"2215" "WALKING" 29 "fBodyAcc-mean()-Z" -0.279734839433962
"2216" "WALKING" 29 "fBodyAcc-meanFreq()-X" -0.313574137584906
"2217" "WALKING" 29 "fBodyAcc-meanFreq()-Y" 0.232676315733962
"2218" "WALKING" 29 "fBodyAcc-meanFreq()-Z" 0.120197007067925
"2219" "WALKING" 29 "fBodyAcc-std()-X" -0.190355976849057
"2220" "WALKING" 29 "fBodyAcc-std()-Y" -0.182068539584906
"2221" "WALKING" 29 "fBodyAcc-std()-Z" -0.283348100981132
"2222" "WALKING" 29 "fBodyAccJerk-mean()-X" -0.210469887150943
"2223" "WALKING" 29 "fBodyAccJerk-mean()-Y" -0.0880213408433962
"2224" "WALKING" 29 "fBodyAccJerk-mean()-Z" -0.394877826981132
"2225" "WALKING" 29 "fBodyAccJerk-meanFreq()-X" -0.201300454630189
"2226" "WALKING" 29 "fBodyAccJerk-meanFreq()-Y" -0.0699038849622642
"2227" "WALKING" 29 "fBodyAccJerk-meanFreq()-Z" 0.00648587851509434
"2228" "WALKING" 29 "fBodyAccJerk-std()-X" -0.307336669773585
"2229" "WALKING" 29 "fBodyAccJerk-std()-Y" -0.155020660771698
"2230" "WALKING" 29 "fBodyAccJerk-std()-Z" -0.529034897169811
"2231" "WALKING" 29 "fBodyAccMag-mean()" -0.235683305566038
"2232" "WALKING" 29 "fBodyAccMag-meanFreq()" 0.0998266557713208
"2233" "WALKING" 29 "fBodyAccMag-std()" -0.393257505471698
"2234" "WALKING" 29 "fBodyBodyAccJerkMag-mean()" -0.108978206490566
"2235" "WALKING" 29 "fBodyBodyAccJerkMag-meanFreq()" -0.0437918181396792
"2236" "WALKING" 29 "fBodyBodyAccJerkMag-std()" -0.169506499226415
"2237" "WALKING" 29 "fBodyBodyGyroJerkMag-mean()" -0.628501115849057
"2238" "WALKING" 29 "fBodyBodyGyroJerkMag-meanFreq()" 0.0796848521886792
"2239" "WALKING" 29 "fBodyBodyGyroJerkMag-std()" -0.618667722641509
"2240" "WALKING" 29 "fBodyBodyGyroMag-mean()" -0.416817853396226
"2241" "WALKING" 29 "fBodyBodyGyroMag-meanFreq()" 0.0351798881018868
"2242" "WALKING" 29 "fBodyBodyGyroMag-std()" -0.429156830566038
"2243" "WALKING" 29 "fBodyGyro-mean()-X" -0.431490048490566
"2244" "WALKING" 29 "fBodyGyro-mean()-Y" -0.362232316226415
"2245" "WALKING" 29 "fBodyGyro-mean()-Z" -0.397277495471698
"2246" "WALKING" 29 "fBodyGyro-meanFreq()-X" 0.180832984196226
"2247" "WALKING" 29 "fBodyGyro-meanFreq()-Y" -0.362824434528302
"2248" "WALKING" 29 "fBodyGyro-meanFreq()-Z" 0.0619511792726415
"2249" "WALKING" 29 "fBodyGyro-std()-X" -0.654313559056604
"2250" "WALKING" 29 "fBodyGyro-std()-Y" -0.0941359695075472
"2251" "WALKING" 29 "fBodyGyro-std()-Z" -0.494117483018868
"2252" "WALKING" 29 "tBodyAcc-mean()-X" 0.271999916792453
"2253" "WALKING" 29 "tBodyAcc-mean()-Y" -0.0162915600588679
"2254" "WALKING" 29 "tBodyAcc-mean()-Z" -0.106632427301887
"2255" "WALKING" 29 "tBodyAcc-std()-X" -0.174337940226415
"2256" "WALKING" 29 "tBodyAcc-std()-Y" -0.0917540612869811
"2257" "WALKING" 29 "tBodyAcc-std()-Z" -0.242828038264151
"2258" "WALKING" 29 "tBodyAccJerk-mean()-X" 0.0853743348528302
"2259" "WALKING" 29 "tBodyAccJerk-mean()-Y" 0.0223870454150943
"2260" "WALKING" 29 "tBodyAccJerk-mean()-Z" 0.00941547304716981
"2261" "WALKING" 29 "tBodyAccJerk-std()-X" -0.22143354279434
"2262" "WALKING" 29 "tBodyAccJerk-std()-Y" -0.087174644469434
"2263" "WALKING" 29 "tBodyAccJerk-std()-Z" -0.461758009811321
"2264" "WALKING" 29 "tBodyAccJerkMag-mean()" -0.240231677415094
"2265" "WALKING" 29 "tBodyAccJerkMag-std()" -0.133036273622642
"2266" "WALKING" 29 "tBodyAccMag-mean()" -0.0955213393716981
"2267" "WALKING" 29 "tBodyAccMag-std()" -0.262695063584906
"2268" "WALKING" 29 "tBodyGyro-mean()-X" -0.00795668167188679
"2269" "WALKING" 29 "tBodyGyro-mean()-Y" -0.081960153154717
"2270" "WALKING" 29 "tBodyGyro-mean()-Z" 0.0856852236188679
"2271" "WALKING" 29 "tBodyGyro-std()-X" -0.598868670943396
"2272" "WALKING" 29 "tBodyGyro-std()-Y" -0.181802636566038
"2273" "WALKING" 29 "tBodyGyro-std()-Z" -0.430232441132075
"2274" "WALKING" 29 "tBodyGyroJerk-mean()-X" -0.10688830318283
"2275" "WALKING" 29 "tBodyGyroJerk-mean()-Y" -0.0479898124113208
"2276" "WALKING" 29 "tBodyGyroJerk-mean()-Z" -0.0392368986679245
"2277" "WALKING" 29 "tBodyGyroJerk-std()-X" -0.395909621509434
"2278" "WALKING" 29 "tBodyGyroJerk-std()-Y" -0.587944298490566
"2279" "WALKING" 29 "tBodyGyroJerk-std()-Z" -0.504130088679245
"2280" "WALKING" 29 "tBodyGyroJerkMag-mean()" -0.506242118113208
"2281" "WALKING" 29 "tBodyGyroJerkMag-std()" -0.612222937169811
"2282" "WALKING" 29 "tBodyGyroMag-mean()" -0.28057326754717
"2283" "WALKING" 29 "tBodyGyroMag-std()" -0.358814096603774
"2284" "WALKING" 29 "tGravityAcc-mean()-X" 0.96237438509434
"2285" "WALKING" 29 "tGravityAcc-mean()-Y" -0.127318078679245
"2286" "WALKING" 29 "tGravityAcc-mean()-Z" 0.0955792142264151
"2287" "WALKING" 29 "tGravityAcc-std()-X" -0.978253538867925
"2288" "WALKING" 29 "tGravityAcc-std()-Y" -0.975272848113208
"2289" "WALKING" 29 "tGravityAcc-std()-Z" -0.945981437169811
"2290" "WALKING" 29 "tGravityAccMag-mean()" -0.0955213393716981
"2291" "WALKING" 29 "tGravityAccMag-std()" -0.262695063584906
"2292" "WALKING" 30 "fBodyAcc-mean()-X" -0.351402910907692
"2293" "WALKING" 30 "fBodyAcc-mean()-Y" -0.193856663907692
"2294" "WALKING" 30 "fBodyAcc-mean()-Z" -0.309558882615385
"2295" "WALKING" 30 "fBodyAcc-meanFreq()-X" -0.3463571356
"2296" "WALKING" 30 "fBodyAcc-meanFreq()-Y" 0.0306217232524615
"2297" "WALKING" 30 "fBodyAcc-meanFreq()-Z" -0.0837532847692308
"2298" "WALKING" 30 "fBodyAcc-std()-X" -0.344928112461538
"2299" "WALKING" 30 "fBodyAcc-std()-Y" -0.215634315369231
"2300" "WALKING" 30 "fBodyAcc-std()-Z" -0.0931447617846154
"2301" "WALKING" 30 "fBodyAccJerk-mean()-X" -0.389595631107692
"2302" "WALKING" 30 "fBodyAccJerk-mean()-Y" -0.299525343907692
"2303" "WALKING" 30 "fBodyAccJerk-mean()-Z" -0.467030710153846
"2304" "WALKING" 30 "fBodyAccJerk-meanFreq()-X" -0.268877781692308
"2305" "WALKING" 30 "fBodyAccJerk-meanFreq()-Y" -0.274838924907692
"2306" "WALKING" 30 "fBodyAccJerk-meanFreq()-Z" -0.201229692864615
"2307" "WALKING" 30 "fBodyAccJerk-std()-X" -0.415135398
"2308" "WALKING" 30 "fBodyAccJerk-std()-Y" -0.289466095323077
"2309" "WALKING" 30 "fBodyAccJerk-std()-Z" -0.575410267076923
"2310" "WALKING" 30 "fBodyAccMag-mean()" -0.342363772923077
"2311" "WALKING" 30 "fBodyAccMag-meanFreq()" 0.0483161700923077
"2312" "WALKING" 30 "fBodyAccMag-std()" -0.469852794923077
"2313" "WALKING" 30 "fBodyBodyAccJerkMag-mean()" -0.347180134692308
"2314" "WALKING" 30 "fBodyBodyAccJerkMag-meanFreq()" 0.115010838159538
"2315" "WALKING" 30 "fBodyBodyAccJerkMag-std()" -0.366537416615385
"2316" "WALKING" 30 "fBodyBodyGyroJerkMag-mean()" -0.547621753230769
"2317" "WALKING" 30 "fBodyBodyGyroJerkMag-meanFreq()" 0.102346297253846
"2318" "WALKING" 30 "fBodyBodyGyroJerkMag-std()" -0.578580044615385
"2319" "WALKING" 30 "fBodyBodyGyroMag-mean()" -0.358344356
"2320" "WALKING" 30 "fBodyBodyGyroMag-meanFreq()" -0.06888716012
"2321" "WALKING" 30 "fBodyBodyGyroMag-std()" -0.331541740923077
"2322" "WALKING" 30 "fBodyGyro-mean()-X" -0.374440300461538
"2323" "WALKING" 30 "fBodyGyro-mean()-Y" -0.175900924040154
"2324" "WALKING" 30 "fBodyGyro-mean()-Z" -0.247350343692308
"2325" "WALKING" 30 "fBodyGyro-meanFreq()-X" -0.207685653438462
"2326" "WALKING" 30 "fBodyGyro-meanFreq()-Y" -0.380731546523077
"2327" "WALKING" 30 "fBodyGyro-meanFreq()-Z" -0.2626507412
"2328" "WALKING" 30 "fBodyGyro-std()-X" -0.399032346
"2329" "WALKING" 30 "fBodyGyro-std()-Y" 0.0955456046230769
"2330" "WALKING" 30 "fBodyGyro-std()-Z" -0.237941473615385
"2331" "WALKING" 30 "tBodyAcc-mean()-X" 0.276406758
"2332" "WALKING" 30 "tBodyAcc-mean()-Y" -0.0175880385730769
"2333" "WALKING" 30 "tBodyAcc-mean()-Z" -0.0986247068969231
"2334" "WALKING" 30 "tBodyAcc-std()-X" -0.346394275230769
"2335" "WALKING" 30 "tBodyAcc-std()-Y" -0.173550021692308
"2336" "WALKING" 30 "tBodyAcc-std()-Z" -0.120476783907692
"2337" "WALKING" 30 "tBodyAccJerk-mean()-X" 0.0688689970184615
"2338" "WALKING" 30 "tBodyAccJerk-mean()-Y" 0.0219656545
"2339" "WALKING" 30 "tBodyAccJerk-mean()-Z" -0.00739534236
"2340" "WALKING" 30 "tBodyAccJerk-std()-X" -0.374400941384615
"2341" "WALKING" 30 "tBodyAccJerk-std()-Y" -0.270709274446154
"2342" "WALKING" 30 "tBodyAccJerk-std()-Z" -0.521351855076923
"2343" "WALKING" 30 "tBodyAccJerkMag-mean()" -0.352111713846154
"2344" "WALKING" 30 "tBodyAccJerkMag-std()" -0.353751020923077
"2345" "WALKING" 30 "tBodyAccMag-mean()" -0.195140032969231
"2346" "WALKING" 30 "tBodyAccMag-std()" -0.359873411538462
"2347" "WALKING" 30 "tBodyGyro-mean()-X" -0.0459505355861538
"2348" "WALKING" 30 "tBodyGyro-mean()-Y" -0.0649170927338462
"2349" "WALKING" 30 "tBodyGyro-mean()-Z" 0.0839568239261538
"2350" "WALKING" 30 "tBodyGyro-std()-X" -0.387920593846154
"2351" "WALKING" 30 "tBodyGyro-std()-Y" 0.00600277892
"2352" "WALKING" 30 "tBodyGyro-std()-Z" -0.182569652430769
"2353" "WALKING" 30 "tBodyGyroJerk-mean()-X" -0.0873839917276923
"2354" "WALKING" 30 "tBodyGyroJerk-mean()-Y" -0.0617028868769231
"2355" "WALKING" 30 "tBodyGyroJerk-mean()-Z" -0.0446007229941538
"2356" "WALKING" 30 "tBodyGyroJerk-std()-X" -0.460345386153846
"2357" "WALKING" 30 "tBodyGyroJerk-std()-Y" -0.497621802307692
"2358" "WALKING" 30 "tBodyGyroJerk-std()-Z" -0.476208796153846
"2359" "WALKING" 30 "tBodyGyroJerkMag-mean()" -0.472068729846154
"2360" "WALKING" 30 "tBodyGyroJerkMag-std()" -0.546977272307692
"2361" "WALKING" 30 "tBodyGyroMag-mean()" -0.0229640797463077
"2362" "WALKING" 30 "tBodyGyroMag-std()" -0.266845731292308
"2363" "WALKING" 30 "tGravityAcc-mean()-X" 0.965217551076923
"2364" "WALKING" 30 "tGravityAcc-mean()-Y" -0.157673823846154
"2365" "WALKING" 30 "tGravityAcc-mean()-Z" -0.00392556384476923
"2366" "WALKING" 30 "tGravityAcc-std()-X" -0.979752466923077
"2367" "WALKING" 30 "tGravityAcc-std()-Y" -0.970176562153846
"2368" "WALKING" 30 "tGravityAcc-std()-Z" -0.943958420615385
"2369" "WALKING" 30 "tGravityAccMag-mean()" -0.195140032969231
"2370" "WALKING" 30 "tGravityAccMag-std()" -0.359873411538462
"2371" "WALKING_UPSTAIRS" 1 "fBodyAcc-mean()-X" -0.404321784150943
"2372" "WALKING_UPSTAIRS" 1 "fBodyAcc-mean()-Y" -0.190976720811321
"2373" "WALKING_UPSTAIRS" 1 "fBodyAcc-mean()-Z" -0.433349702075472
"2374" "WALKING_UPSTAIRS" 1 "fBodyAcc-meanFreq()-X" -0.418735000377359
"2375" "WALKING_UPSTAIRS" 1 "fBodyAcc-meanFreq()-Y" -0.160697213516981
"2376" "WALKING_UPSTAIRS" 1 "fBodyAcc-meanFreq()-Z" -0.520114793584906
"2377" "WALKING_UPSTAIRS" 1 "fBodyAcc-std()-X" -0.337428188679245
"2378" "WALKING_UPSTAIRS" 1 "fBodyAcc-std()-Y" 0.0217695106566038
"2379" "WALKING_UPSTAIRS" 1 "fBodyAcc-std()-Z" 0.0859565543849057
"2380" "WALKING_UPSTAIRS" 1 "fBodyAccJerk-mean()-X" -0.479875245660377
"2381" "WALKING_UPSTAIRS" 1 "fBodyAccJerk-mean()-Y" -0.41344458754717
"2382" "WALKING_UPSTAIRS" 1 "fBodyAccJerk-mean()-Z" -0.685474353962264
"2383" "WALKING_UPSTAIRS" 1 "fBodyAccJerk-meanFreq()-X" -0.377023128301887
"2384" "WALKING_UPSTAIRS" 1 "fBodyAccJerk-meanFreq()-Y" -0.509495531698113
"2385" "WALKING_UPSTAIRS" 1 "fBodyAccJerk-meanFreq()-Z" -0.551104284150943
"2386" "WALKING_UPSTAIRS" 1 "fBodyAccJerk-std()-X" -0.461907025849057
"2387" "WALKING_UPSTAIRS" 1 "fBodyAccJerk-std()-Y" -0.381777065283019
"2388" "WALKING_UPSTAIRS" 1 "fBodyAccJerk-std()-Z" -0.726040200754717
"2389" "WALKING_UPSTAIRS" 1 "fBodyAccMag-mean()" -0.352395944716981
"2390" "WALKING_UPSTAIRS" 1 "fBodyAccMag-meanFreq()" -0.0977433496415094
"2391" "WALKING_UPSTAIRS" 1 "fBodyAccMag-std()" -0.416260101509434
"2392" "WALKING_UPSTAIRS" 1 "fBodyBodyAccJerkMag-mean()" -0.44265216245283
"2393" "WALKING_UPSTAIRS" 1 "fBodyBodyAccJerkMag-meanFreq()" 0.085352409154717
"2394" "WALKING_UPSTAIRS" 1 "fBodyBodyAccJerkMag-std()" -0.533059853773585
"2395" "WALKING_UPSTAIRS" 1 "fBodyBodyGyroJerkMag-mean()" -0.634665082075472
"2396" "WALKING_UPSTAIRS" 1 "fBodyBodyGyroJerkMag-meanFreq()" 0.114277342454717
"2397" "WALKING_UPSTAIRS" 1 "fBodyBodyGyroJerkMag-std()" -0.693930521509434
"2398" "WALKING_UPSTAIRS" 1 "fBodyBodyGyroMag-mean()" -0.325961457396226
"2399" "WALKING_UPSTAIRS" 1 "fBodyBodyGyroMag-meanFreq()" -0.219303376110566
"2400" "WALKING_UPSTAIRS" 1 "fBodyBodyGyroMag-std()" -0.182985518264151
"2401" "WALKING_UPSTAIRS" 1 "fBodyGyro-mean()-X" -0.492611667924528
"2402" "WALKING_UPSTAIRS" 1 "fBodyGyro-mean()-Y" -0.319474609056604
"2403" "WALKING_UPSTAIRS" 1 "fBodyGyro-mean()-Z" -0.453597213018868
"2404" "WALKING_UPSTAIRS" 1 "fBodyGyro-meanFreq()-X" -0.187450247737736
"2405" "WALKING_UPSTAIRS" 1 "fBodyGyro-meanFreq()-Y" -0.473574786603774
"2406" "WALKING_UPSTAIRS" 1 "fBodyGyro-meanFreq()-Z" -0.133373904258491
"2407" "WALKING_UPSTAIRS" 1 "fBodyGyro-std()-X" -0.565892490754717
"2408" "WALKING_UPSTAIRS" 1 "fBodyGyro-std()-Y" 0.151538905566038
"2409" "WALKING_UPSTAIRS" 1 "fBodyGyro-std()-Z" -0.57170784
"2410" "WALKING_UPSTAIRS" 1 "tBodyAcc-mean()-X" 0.255461689622641
"2411" "WALKING_UPSTAIRS" 1 "tBodyAcc-mean()-Y" -0.0239531492643396
"2412" "WALKING_UPSTAIRS" 1 "tBodyAcc-mean()-Z" -0.0973020020943396
"2413" "WALKING_UPSTAIRS" 1 "tBodyAcc-std()-X" -0.35470802509434
"2414" "WALKING_UPSTAIRS" 1 "tBodyAcc-std()-Y" -0.00232026501698113
"2415" "WALKING_UPSTAIRS" 1 "tBodyAcc-std()-Z" -0.0194792388471698
"2416" "WALKING_UPSTAIRS" 1 "tBodyAccJerk-mean()-X" 0.101372729922642
"2417" "WALKING_UPSTAIRS" 1 "tBodyAccJerk-mean()-Y" 0.0194863076188679
"2418" "WALKING_UPSTAIRS" 1 "tBodyAccJerk-mean()-Z" -0.0455625449113208
"2419" "WALKING_UPSTAIRS" 1 "tBodyAccJerk-std()-X" -0.446843887735849
"2420" "WALKING_UPSTAIRS" 1 "tBodyAccJerk-std()-Y" -0.378274426037736
"2421" "WALKING_UPSTAIRS" 1 "tBodyAccJerk-std()-Z" -0.706593530943396
"2422" "WALKING_UPSTAIRS" 1 "tBodyAccJerkMag-mean()" -0.466503446226415
"2423" "WALKING_UPSTAIRS" 1 "tBodyAccJerkMag-std()" -0.478991622075472
"2424" "WALKING_UPSTAIRS" 1 "tBodyAccMag-mean()" -0.129927630735849
"2425" "WALKING_UPSTAIRS" 1 "tBodyAccMag-std()" -0.324970929245283
"2426" "WALKING_UPSTAIRS" 1 "tBodyGyro-mean()-X" 0.050549379754717
"2427" "WALKING_UPSTAIRS" 1 "tBodyGyro-mean()-Y" -0.166170015088679
"2428" "WALKING_UPSTAIRS" 1 "tBodyGyro-mean()-Z" 0.0583595463981132
"2429" "WALKING_UPSTAIRS" 1 "tBodyGyro-std()-X" -0.544871104528302
"2430" "WALKING_UPSTAIRS" 1 "tBodyGyro-std()-Y" 0.00410518379811321
"2431" "WALKING_UPSTAIRS" 1 "tBodyGyro-std()-Z" -0.50716867490566
"2432" "WALKING_UPSTAIRS" 1 "tBodyGyroJerk-mean()-X" -0.122232768011321
"2433" "WALKING_UPSTAIRS" 1 "tBodyGyroJerk-mean()-Y" -0.0421485884509434
"2434" "WALKING_UPSTAIRS" 1 "tBodyGyroJerk-mean()-Z" -0.0407125527654717
"2435" "WALKING_UPSTAIRS" 1 "tBodyGyroJerk-std()-X" -0.614786508490566
"2436" "WALKING_UPSTAIRS" 1 "tBodyGyroJerk-std()-Y" -0.601696656226415
"2437" "WALKING_UPSTAIRS" 1 "tBodyGyroJerk-std()-Z" -0.606332002264151
"2438" "WALKING_UPSTAIRS" 1 "tBodyGyroJerkMag-mean()" -0.59488286509434
"2439" "WALKING_UPSTAIRS" 1 "tBodyGyroJerkMag-std()" -0.648553044339623
"2440" "WALKING_UPSTAIRS" 1 "tBodyGyroMag-mean()" -0.126735589969811
"2441" "WALKING_UPSTAIRS" 1 "tBodyGyroMag-std()" -0.14861931805283
"2442" "WALKING_UPSTAIRS" 1 "tGravityAcc-mean()-X" 0.89335109754717
"2443" "WALKING_UPSTAIRS" 1 "tGravityAcc-mean()-Y" -0.362153364339623
"2444" "WALKING_UPSTAIRS" 1 "tGravityAcc-mean()-Z" -0.075402939754717
"2445" "WALKING_UPSTAIRS" 1 "tGravityAcc-std()-X" -0.956367027924528
"2446" "WALKING_UPSTAIRS" 1 "tGravityAcc-std()-Y" -0.952849233207547
"2447" "WALKING_UPSTAIRS" 1 "tGravityAcc-std()-Z" -0.912379410377358
"2448" "WALKING_UPSTAIRS" 1 "tGravityAccMag-mean()" -0.129927630735849
"2449" "WALKING_UPSTAIRS" 1 "tGravityAccMag-std()" -0.324970929245283
"2450" "WALKING_UPSTAIRS" 2 "fBodyAcc-mean()-X" -0.266720933270833
"2451" "WALKING_UPSTAIRS" 2 "fBodyAcc-mean()-Y" 0.00992445881854167
"2452" "WALKING_UPSTAIRS" 2 "fBodyAcc-mean()-Z" -0.281001986202083
"2453" "WALKING_UPSTAIRS" 2 "fBodyAcc-meanFreq()-X" -0.281748011416667
"2454" "WALKING_UPSTAIRS" 2 "fBodyAcc-meanFreq()-Y" -0.0618894458958333
"2455" "WALKING_UPSTAIRS" 2 "fBodyAcc-meanFreq()-Z" -0.236589092316958
"2456" "WALKING_UPSTAIRS" 2 "fBodyAcc-std()-X" -0.320582414375
"2457" "WALKING_UPSTAIRS" 2 "fBodyAcc-std()-Y" 0.0848802791083333
"2458" "WALKING_UPSTAIRS" 2 "fBodyAcc-std()-Z" -0.09454497643125
"2459" "WALKING_UPSTAIRS" 2 "fBodyAccJerk-mean()-X" -0.258639439729167
"2460" "WALKING_UPSTAIRS" 2 "fBodyAccJerk-mean()-Y" -0.1878421317125
"2461" "WALKING_UPSTAIRS" 2 "fBodyAccJerk-mean()-Z" -0.522728063333333
"2462" "WALKING_UPSTAIRS" 2 "fBodyAccJerk-meanFreq()-X" -0.0491142923541667
"2463" "WALKING_UPSTAIRS" 2 "fBodyAccJerk-meanFreq()-Y" -0.287688885375
"2464" "WALKING_UPSTAIRS" 2 "fBodyAccJerk-meanFreq()-Z" -0.374218484791667
"2465" "WALKING_UPSTAIRS" 2 "fBodyAccJerk-std()-X" -0.365415441458333
"2466" "WALKING_UPSTAIRS" 2 "fBodyAccJerk-std()-Y" -0.243554146666667
"2467" "WALKING_UPSTAIRS" 2 "fBodyAccJerk-std()-Z" -0.625090981458333
"2468" "WALKING_UPSTAIRS" 2 "fBodyAccMag-mean()" -0.14531853915625
"2469" "WALKING_UPSTAIRS" 2 "fBodyAccMag-meanFreq()" 0.107680395229167
"2470" "WALKING_UPSTAIRS" 2 "fBodyAccMag-std()" -0.36672824375
"2471" "WALKING_UPSTAIRS" 2 "fBodyBodyAccJerkMag-mean()" -0.189511136902083
"2472" "WALKING_UPSTAIRS" 2 "fBodyBodyAccJerkMag-meanFreq()" -0.0119168233583333
"2473" "WALKING_UPSTAIRS" 2 "fBodyBodyAccJerkMag-std()" -0.2604238389625
"2474" "WALKING_UPSTAIRS" 2 "fBodyBodyGyroJerkMag-mean()" -0.60079849625
"2475" "WALKING_UPSTAIRS" 2 "fBodyBodyGyroJerkMag-meanFreq()" 0.0467433991041667
"2476" "WALKING_UPSTAIRS" 2 "fBodyBodyGyroJerkMag-std()" -0.621820202916667
"2477" "WALKING_UPSTAIRS" 2 "fBodyBodyGyroMag-mean()" -0.450612184791667
"2478" "WALKING_UPSTAIRS" 2 "fBodyBodyGyroMag-meanFreq()" -0.022752769044375
"2479" "WALKING_UPSTAIRS" 2 "fBodyBodyGyroMag-std()" -0.438620401875
"2480" "WALKING_UPSTAIRS" 2 "fBodyGyro-mean()-X" -0.331643577458333
"2481" "WALKING_UPSTAIRS" 2 "fBodyGyro-mean()-Y" -0.488086123958333
"2482" "WALKING_UPSTAIRS" 2 "fBodyGyro-mean()-Z" -0.248601122
"2483" "WALKING_UPSTAIRS" 2 "fBodyGyro-meanFreq()-X" -0.115324433733333
"2484" "WALKING_UPSTAIRS" 2 "fBodyGyro-meanFreq()-Y" -0.130357850675
"2485" "WALKING_UPSTAIRS" 2 "fBodyGyro-meanFreq()-Z" -0.0773418117291667
"2486" "WALKING_UPSTAIRS" 2 "fBodyGyro-std()-X" -0.476358845625
"2487" "WALKING_UPSTAIRS" 2 "fBodyGyro-std()-Y" -0.459758488958333
"2488" "WALKING_UPSTAIRS" 2 "fBodyGyro-std()-Z" -0.218072471479167
"2489" "WALKING_UPSTAIRS" 2 "tBodyAcc-mean()-X" 0.247164790395833
"2490" "WALKING_UPSTAIRS" 2 "tBodyAcc-mean()-Y" -0.0214121132045833
"2491" "WALKING_UPSTAIRS" 2 "tBodyAcc-mean()-Z" -0.152513899520833
"2492" "WALKING_UPSTAIRS" 2 "tBodyAcc-std()-X" -0.304376406458333
"2493" "WALKING_UPSTAIRS" 2 "tBodyAcc-std()-Y" 0.108027279889583
"2494" "WALKING_UPSTAIRS" 2 "tBodyAcc-std()-Z" -0.112121021220833
"2495" "WALKING_UPSTAIRS" 2 "tBodyAccJerk-mean()-X" 0.0744507839572917
"2496" "WALKING_UPSTAIRS" 2 "tBodyAccJerk-mean()-Y" -0.00970985514333333
"2497" "WALKING_UPSTAIRS" 2 "tBodyAccJerk-mean()-Z" 0.01948143925
"2498" "WALKING_UPSTAIRS" 2 "tBodyAccJerk-std()-X" -0.276121886479167
"2499" "WALKING_UPSTAIRS" 2 "tBodyAccJerk-std()-Y" -0.185648954220833
"2500" "WALKING_UPSTAIRS" 2 "tBodyAccJerk-std()-Z" -0.5737463525
"2501" "WALKING_UPSTAIRS" 2 "tBodyAccJerkMag-mean()" -0.321268911041667
"2502" "WALKING_UPSTAIRS" 2 "tBodyAccJerkMag-std()" -0.21738939458125
"2503" "WALKING_UPSTAIRS" 2 "tBodyAccMag-mean()" -0.107322679520833
"2504" "WALKING_UPSTAIRS" 2 "tBodyAccMag-std()" -0.205977045295833
"2505" "WALKING_UPSTAIRS" 2 "tBodyGyro-mean()-X" -0.0576912634583333
"2506" "WALKING_UPSTAIRS" 2 "tBodyGyro-mean()-Y" -0.0320883097395833
"2507" "WALKING_UPSTAIRS" 2 "tBodyGyro-mean()-Z" 0.0688374021666667
"2508" "WALKING_UPSTAIRS" 2 "tBodyGyro-std()-X" -0.439253058958333
"2509" "WALKING_UPSTAIRS" 2 "tBodyGyro-std()-Y" -0.466298336666667
"2510" "WALKING_UPSTAIRS" 2 "tBodyGyro-std()-Z" -0.163995791679167
"2511" "WALKING_UPSTAIRS" 2 "tBodyGyroJerk-mean()-X" -0.0828858001333333
"2512" "WALKING_UPSTAIRS" 2 "tBodyGyroJerk-mean()-Y" -0.0424053708458333
"2513" "WALKING_UPSTAIRS" 2 "tBodyGyroJerk-mean()-Z" -0.0445157481625
"2514" "WALKING_UPSTAIRS" 2 "tBodyGyroJerk-std()-X" -0.464854363125
"2515" "WALKING_UPSTAIRS" 2 "tBodyGyroJerk-std()-Y" -0.645491337708333
"2516" "WALKING_UPSTAIRS" 2 "tBodyGyroJerk-std()-Z" -0.467595961041667
"2517" "WALKING_UPSTAIRS" 2 "tBodyGyroJerkMag-mean()" -0.572816438541667
"2518" "WALKING_UPSTAIRS" 2 "tBodyGyroJerkMag-std()" -0.597291719166667
"2519" "WALKING_UPSTAIRS" 2 "tBodyGyroMag-mean()" -0.219713472958333
"2520" "WALKING_UPSTAIRS" 2 "tBodyGyroMag-std()" -0.377532167604167
"2521" "WALKING_UPSTAIRS" 2 "tGravityAcc-mean()-X" 0.790717418541667
"2522" "WALKING_UPSTAIRS" 2 "tGravityAcc-mean()-Y" -0.416214890416667
"2523" "WALKING_UPSTAIRS" 2 "tGravityAcc-mean()-Z" -0.195888238891667
"2524" "WALKING_UPSTAIRS" 2 "tGravityAcc-std()-X" -0.934407739791667
